"","X1","date","snp_ret","gdp_lag3","hpi_lag3","ur_lag1","indpro_lag1","Personal_income_lag1","Personal_dividend_income_lag1","Population_lag1","clusters_fcm"
"1",1,1970-04-01,-0.0994847890088322,18.2,59.75,4.4,39.171,846.7,24.4,204246,2
"2",2,1970-05-01,-0.0649248856956238,12.5535408285655,60.4422744290777,4.6,39.0702,861.4,24.3,204504,2
"3",3,1970-06-01,-0.0526677667766776,9.21690505649175,60.8741634176831,4.8,39.0247,858.3,24.3,204719,2
"4",4,1970-07-01,0.0682895579756566,7.74937315487399,61.0836840577242,4.9,38.8985,859.2,24.2,204941,2
"5",5,1970-08-01,0.0425662414131501,7.60357154897133,61.1429438800956,5,38.994,869,24.2,205174,2
"6",6,1970-09-01,0.0319439496496853,7.92143724377666,61.1312253752041,5.1,38.9245,873.8,24.2,205418,2
"7",7,1970-10-01,-0.0115315315315315,7.73262717303623,61.1535844295081,5.4,38.6561,879.2,24.3,205664,2
"8",8,1970-11-01,0.0452981651376147,6.32380537259668,61.3129622344964,5.5,37.8829,879.3,24.4,205906,2
"9",9,1970-12-01,0.0537167661421595,4.61962618668836,61.6336409214792,5.9,37.6534,881.5,24.5,206131,2
"10",10,1971-01-01,0.0389027951606173,4.16739586713862,62.0008671516503,6.1,38.5182,888,23.8,206352,2
"11",11,1971-02-01,0.00899224806201555,6.26378491266098,62.2836479946369,5.9,38.8144,898.2,25.2,206567,2
"12",12,1971-03-01,0.035489981058718,10.0283405191213,62.3917441500296,5.9,38.7405,902.6,25.1,206762,2
"13",13,1971-04-01,0.035016835016835,13.5716319696745,62.4471765020266,6,38.6985,908.2,24.8,206960,2
"14",14,1971-05-01,-0.0433604336043361,15.1303187841672,62.6379350129745,5.9,38.9158,914.7,24.9,207163,2
"15",15,1971-06-01,0.000702106318956945,14.6158118402586,63.1459251883104,5.9,39.1133,921.7,24.9,207361,2
"16",16,1971-07-01,-0.0431052521448002,12.882005509563,63.9408046358926,5.9,39.2773,942.7,25.1,207562,2
"17",17,1971-08-01,0.0348379279006362,10.7960833148519,64.8207026989921,6,39.1633,934.1,25.1,207771,2
"18",18,1971-09-01,-0.00701647345942646,8.99857010380122,65.5707230192774,6.1,38.936,941.6,25.2,207998,2
"19",19,1971-10-01,-0.043616682585164,7.97570052873318,66.063630500813,6,39.5688,945.8,25.2,208230,2
"20",20,1971-11-01,-0.00255346313437609,8.18797265340692,66.3539255911005,5.8,39.865,950.2,25.3,208450,2
"21",21,1971-12-01,0.0793417572729945,9.52327333962284,66.525797144542,6,40.0342,957.8,25.4,208648,2
"22",22,1972-01-01,0.0177987300365595,11.4032648773021,66.6598149809006,6,40.4964,968.1,24.1,208829,2
"23",23,1972-02-01,0.024678614994839,13.22487000742,66.817476651842,5.8,41.4709,976.3,26.1,208989,2
"24",24,1972-03-01,0.00587686567164188,14.5975968273237,67.0525194961693,5.7,41.8616,987.6,26.2,209137,2
"25",25,1972-04-01,0.00436518993220023,15.3347228835393,67.4183161086032,5.8,42.1645,994,26.1,209299,2
"26",26,1972-05-01,0.0169816488633251,15.2657303704571,67.9456562590906,5.7,42.6064,998.3,26.2,209466,2
"27",27,1972-06-01,-0.0223072615269741,14.3263952551878,68.6421102662775,5.7,42.582,1004.3,26.5,209635,2
"28",28,1972-07-01,0.00232796349753236,12.5879680053141,69.5151889752778,5.7,42.7051,1007.8,26.6,209811,2
"29",29,1972-08-01,0.0333063282023585,10.1243055235093,70.534462525366,5.6,42.6924,1018.1,27,209986,2
"30",30,1972-09-01,-0.00488466757123479,7.45912726270112,71.5707580631508,5.6,43.2568,1030.6,27.1,210177,2
"31",31,1972-10-01,0.00923104499014161,5.72806594817396,72.4740813687366,5.5,43.5838,1038.9,27.2,210379,2
"32",32,1972-11-01,0.0436273249335734,6.1868723675386,73.1138547965648,5.6,44.1699,1063.9,27.5,210568,2
"33",33,1972-12-01,0.011689961880559,8.85058336851155,73.5669489983391,5.3,44.6846,1078.1,27.6,210739,2
"34",34,1973-01-01,-0.0174092907006808,11.6727154359091,74.0071947903646,5.2,45.2006,1085,28,210903,2
"35",35,1973-02-01,-0.0389505730659025,12.2203771920205,74.6192236119854,4.9,45.498,1084.1,28,211053,2
"36",36,1973-03-01,-0.00143472022955533,9.58840742987307,75.4440607313405,5,46.1773,1093.6,28.4,211187,2
"37",37,1973-04-01,-0.0425352902682995,5.94098774976571,76.3624477764603,4.9,46.1937,1102.2,28.7,211337,2
"38",38,1973-05-01,-0.0192472606002858,4.08385774771014,77.2285389974067,5,46.1272,1112.8,29.1,211499,2
"39",39,1973-06-01,-0.00661807020909263,5.5225566992617,77.9502727055173,4.9,46.4199,1122.8,29.2,211662,2
"40",40,1973-07-01,0.0365921271484013,8.5800731294133,78.5964550834219,4.9,46.4535,1132.2,29.6,211828,2
"41",41,1973-08-01,-0.0380815347721822,10.8176304599104,79.2796206915543,4.8,46.648,1139.6,29.9,212001,2
"42",42,1973-09-01,0.0385502167296874,10.6636459398448,80.1056587606048,4.8,46.5669,1149.6,30.5,212191,2
"43",43,1973-10-01,-0.00129282482223659,9.17007172343853,81.0579661026313,4.8,46.9866,1160.9,30.7,212382,2
"44",44,1973-11-01,-0.128491037932472,8.11720467316843,82.0503676763007,4.6,47.2997,1177.8,30.9,212555,2
"45",45,1973-12-01,0.0162993336750385,8.73399492412287,82.987747663315,4.8,47.548,1190.2,31.2,212710,2
"46",46,1974-01-01,-0.0101480791135964,10.1138441738426,83.8175117458729,4.9,47.4375,1196.5,32.3,212859,2
"47",47,1974-02-01,-0.00363749740178751,10.663101564256,84.5426164825338,5.1,47.1083,1198.3,32.2,213003,2
"48",48,1974-03-01,-0.0238348584805277,9.18464035651661,85.1750713313292,5.2,46.9634,1204.6,32.4,213143,2
"49",49,1974-04-01,-0.0406378031225778,6.55494020585501,85.7407249958798,5.1,46.9733,1210.3,32.9,213286,2
"50",50,1974-05-01,-0.0347158570119157,4.41978820697393,86.3294633447413,5.1,46.83,1217.9,33,213437,2
"51",51,1974-06-01,-0.0148837209302326,4.21371380432085,87.0511389420398,5.1,47.1848,1231,33.3,213600,2
"52",52,1974-07-01,-0.0843525406632202,5.79723191630316,88.0141690754995,5.4,47.1292,1242.2,33.6,213770,2
"53",53,1974-08-01,-0.0992376992376992,8.34750695931261,89.1838427479147,5.5,47.1505,1258,33.5,213948,2
"54",54,1974-09-01,-0.135505193578848,11.0500443090995,90.4287342275374,5.5,46.6882,1265.3,33.4,214144,2
"55",55,1974-10-01,0.140189445196211,13.3088563670205,91.5996505824789,5.9,46.7161,1276.5,33.6,214349,2
"56",56,1974-11-01,-0.0561669286837217,14.6455149670741,92.6117055363295,6,46.536,1291.5,33.6,214538,2
"57",57,1974-12-01,-0.0205659276546091,14.6309954382435,93.4776771992679,6.6,45.0062,1293.7,33.5,214704,2
"58",58,1975-01-01,0.109379059495973,13.7051761297346,94.2343032666025,7.2,43.4204,1302.9,33.2,214857,2
"59",59,1975-02-01,0.0565020223066552,12.8130873668764,94.9130725694628,8.1,42.8246,1310,33,214998,2
"60",60,1975-03-01,0.0212332053742802,12.907577141648,95.534787800538,8.1,41.8301,1316.2,32.9,215132,2
"61",61,1975-04-01,0.0451317296678121,13.7399298710884,96.1154641283967,8.6,41.3862,1321.6,32.8,215276,2
"62",62,1975-05-01,0.0422380691168405,14.2464282239972,96.6709756662325,8.8,41.4258,1328.3,32.7,215438,2
"63",63,1975-06-01,0.0424414329236264,13.2821735953021,97.2149309165039,9,41.3326,1341.4,32.6,215646,2
"64",64,1975-07-01,-0.0725633802816901,10.9472107684299,97.7581282218121,8.8,41.6042,1372.9,32.6,215871,2
"65",65,1975-08-01,-0.02152394106814,8.33307215740648,98.3128921460194,8.6,42.0025,1369.9,32.5,216084,2
"66",66,1975-09-01,-0.0358888756408727,6.67122526493476,98.8763707639464,8.4,42.4426,1385.9,32.7,216294,2
"67",67,1975-10-01,0.0580637915543576,6.34652155138094,99.4173672048023,8.4,42.9708,1396.4,33.2,216490,2
"68",68,1975-11-01,0.0241122314774221,6.95662922601964,99.894520490862,8.4,43.1611,1410.9,33.4,216679,2
"69",69,1975-12-01,-0.0116420889233839,7.97746763539122,100.280693973696,8.3,43.2561,1419.9,33.8,216851,2
"70",70,1976-01-01,0.105790204243506,9.05425768461101,100.653153805783,8.2,43.7944,1429.3,32.7,217013,2
"71",71,1976-02-01,-0.0115334469962893,9.9979239339781,101.13669793406,7.9,44.4309,1444.1,35.2,217172,2
"72",72,1976-03-01,0.0297752262333366,10.6373158705243,101.86897513811,7.7,44.8644,1454.3,36.5,217315,2
"73",73,1976-04-01,-0.0111176702085793,10.9804221555899,102.812047145716,7.6,44.916,1460.4,36.7,217455,2
"74",74,1976-05-01,-0.0145737672190057,11.2791031134698,103.765207517257,7.7,45.1733,1468.9,37.3,217607,2
"75",75,1976-06-01,0.0393172228615266,11.8568632526489,104.478746714029,7.4,45.3729,1477.6,38.2,217773,2
"76",76,1976-07-01,-0.00812064965197219,12.7784784676602,104.810803200503,7.6,45.3841,1485.7,38.6,217948,2
"77",77,1976-08-01,-0.00515013118258674,13.7157419883459,104.850785047131,7.8,45.6491,1502.5,39.3,218134,2
"78",78,1976-09-01,0.0221398707715697,14.2224794843894,104.773362949269,7.8,45.9698,1514.6,39.9,218337,2
"79",79,1976-10-01,-0.022740524781341,14.0775062729256,104.738477718034,7.6,46.1015,1524.3,40.4,218542,2
"80",80,1976-11-01,-0.00783545543584732,13.455130638901,104.821401264667,7.7,46.1172,1532.4,41.1,218739,2
"81",81,1976-12-01,0.0498790247533966,12.662899502218,105.046066825459,7.8,46.7939,1552.5,41.9,218920,2
"82",82,1977-01-01,-0.0532196412819758,11.8279237453071,105.434220622761,7.8,47.2798,1564,42.4,219093,2
"83",83,1977-02-01,-0.0221398517331197,10.7202655174703,105.978827891904,7.5,47.023,1562.7,42,219262,2
"84",84,1977-03-01,-0.0142247510668562,8.9287321590374,106.635641254578,7.6,47.7335,1580.6,42.6,219424,2
"85",85,1977-04-01,0.000203169443315685,6.56529338256283,107.353504400635,7.4,48.3415,1596.6,43.2,219594,2
"86",86,1977-05-01,-0.0241364960466083,5.16691108739193,108.072006626316,7.2,48.7789,1615.2,43.6,219772,2
"87",87,1977-06-01,0.0433917197452229,6.9344900709916,108.699878465219,7,49.2046,1628.7,43.5,219953,2
"88",88,1977-07-01,-0.0164896307536673,12.9718280632815,109.131993478308,7.2,49.5627,1641,44.6,220143,2
"89",89,1977-08-01,-0.0214942647514725,20.5684207978662,109.270540262562,6.9,49.6389,1659.7,45.3,220349,2
"90",90,1977-09-01,-0.00248627369729612,25.2486007158903,109.194354309941,7,49.6517,1674.3,45.6,220573,2
"91",91,1977-10-01,-0.045375785141867,23.7217314483968,109.099615424567,6.8,49.8872,1691.1,45.9,220796,2
"92",92,1977-11-01,0.0262575134451123,17.8741212452094,109.213537509675,6.8,49.9859,1714,46.3,221007,2
"93",93,1977-12-01,0.00283911671924286,12.1997069100198,109.620912216783,6.8,50.0357,1737.7,46.8,221206,2
"94",94,1978-01-01,-0.0655462184873949,10.4456869850779,110.224707857944,6.4,50.1135,1753.3,47.3,221390,2
"95",95,1978-02-01,-0.0253906249999999,12.071971332387,110.867004190383,6.4,49.4201,1757.1,47.9,221553,2
"96",96,1978-03-01,0.0243246272839366,14.1237052513659,111.415512411317,6.3,49.6618,1773,48.2,221711,2
"97",97,1978-04-01,0.0786946194361252,13.9485025248509,111.786244359004,6.3,50.6053,1794.5,48.6,221892,2
"98",98,1978-05-01,0.00472813238770694,11.636536670722,111.922364399538,6.1,51.6639,1817.9,48.9,222084,2
"99",99,1978-06-01,-0.0184235318748038,9.01054420234865,111.765574329611,6,51.8472,1832.7,49.3,222278,2
"100",100,1978-07-01,0.0511521652761224,7.84150561518672,111.400265902162,5.9,52.2056,1851.2,50,222482,2
"101",101,1978-08-01,0.0252686610514086,8.39172865948563,111.022320312445,6.2,52.1834,1871.3,50.7,222697,2
"102",102,1978-09-01,-0.00731421884142773,9.85049244968342,110.862324973863,5.9,52.3807,1888.9,51.8,222933,2
"103",103,1978-10-01,-0.100805152979066,11.3571990612426,111.035214850981,6,52.5124,1901.9,52.5,223168,2
"104",104,1978-11-01,0.0163674762407603,12.3697803276286,111.484326709029,5.8,52.9384,1925.9,53,223383,2
"105",105,1978-12-01,0.0146706898345645,12.6048166326756,112.084921345805,5.9,53.3363,1940.6,53.5,223585,2
"106",106,1979-01-01,0.0382267587311119,11.7915547245183,112.733312492418,6,53.6296,1961.7,54.2,223781,2
"107",107,1979-02-01,-0.0379102617366016,10.2758174721688,113.365495492023,5.9,53.2837,1979.7,54.6,223973,2
"108",108,1979-03-01,0.0522689241067034,8.95707169722588,113.944061523172,5.9,53.5675,1998.1,55.5,224150,2
"109",109,1979-04-01,0.00167059748427675,8.85819948785775,114.429910947341,5.8,53.7364,2020.2,55.9,224333,2
"110",110,1979-05-01,-0.0270488494146145,9.83096985294185,114.821078212901,5.8,53.1571,2025.4,56.3,224529,2
"111",111,1979-06-01,0.0372169857156739,10.5406937186685,115.150472829271,5.6,53.5566,2039.2,56.9,224734,2
"112",112,1979-07-01,0.008669685001445,9.34329157082078,115.462031795393,5.7,53.5534,2055,57.3,224948,2
"113",113,1979-08-01,0.0504024881083058,6.1406003023347,115.776734364838,5.7,53.4808,2086.5,57.6,225174,3
"114",114,1979-09-01,0,2.63046614081981,116.07864433259,6,53.1195,2105.3,57.9,225419,3
"115",115,1979-10-01,-0.0736593989393047,1.01119886838823,116.331913644356,5.9,53.1786,2124.3,58.4,225662,3
"116",116,1979-11-01,0.0408816880180859,2.18977294446568,116.513280080116,6,53.4617,2144.7,59,225893,3
"117",117,1979-12-01,0.0164906429497869,5.37929216115736,116.66067045815,5.9,53.409,2167.5,59.6,226120,3
"118",118,1980-01-01,0.0544849334267694,9.30283512520486,116.854317549097,6,53.4536,2192.4,60.1,226339,2
"119",119,1980-02-01,-8.76040297852904e-05,13.1233925864944,117.180150486887,6.3,53.7071,2217.9,61.3,226554,2
"120",120,1980-03-01,-0.107688903897435,16.5534386143015,117.655229923143,6.3,53.7262,2231.2,61.3,226753,2
"121",121,1980-04-01,0.0441906602768211,19.5282842088327,118.222200088128,6.3,53.5481,2243.3,62.4,226955,2
"122",122,1980-05-01,0.0489435048083453,21.6758495441625,118.799376308435,6.9,52.4571,2242.7,63.4,227156,2
"123",123,1980-06-01,0.03067308407587,22.1649955778523,119.33045646685,7.5,51.1904,2254.7,64.2,227387,2
"124",124,1980-07-01,0.0650627740493959,19.8306592559056,119.802347619169,7.6,50.5575,2272.9,64.9,227624,2
"125",125,1980-08-01,0.010008222792568,14.5683897180144,120.226293837323,7.8,50.166,2308.6,64.6,227840,2
"126",126,1980-09-01,0.0285754922235976,8.55002869467702,120.609864766667,7.7,50.353,2334.4,64.5,228070,2
"127",127,1980-10-01,0.019843805573808,5.14346053694864,120.957425286279,7.5,51.1727,2368.7,64.5,228302,3
"128",128,1980-11-01,0.0962781667385115,6.2260641023719,121.270464024528,7.5,51.8129,2417.2,64.8,228515,2
"129",129,1980-12-01,-0.03111294302362,10.028680264797,121.548610619725,7.5,52.7175,2445,65.4,228696,2
"130",130,1981-01-01,-0.0436649124876975,12.8111781884457,121.808035566426,7.2,53.0142,2473,66.2,228858,2
"131",131,1981-02-01,0.0170711327210517,11.9870956661112,122.08496320933,7.5,52.7119,2484.6,67.4,229004,2
"132",132,1981-03-01,0.0384562105373979,8.0771226257176,122.426001294054,7.4,52.4633,2501.4,68.6,229148,2
"133",133,1981-04-01,-0.0197195752098383,3.4320977455228,122.860184507417,7.4,52.7501,2525.8,69.7,229314,3
"134",134,1981-05-01,0.00255305478923214,-0.0474847021929646,123.374386979998,7.2,52.5233,2531.5,71.3,229489,3
"135",135,1981-06-01,-0.00629949170205373,-1.6127956860655,123.928118611755,7.5,52.8211,2549.8,72.6,229668,3
"136",136,1981-07-01,0.00205377741524013,-1.26130647400304,124.485418990881,7.5,53.0699,2573,73.8,229864,3
"137",137,1981-08-01,-0.0612837129121365,0.92395930454527,125.037091839615,7.2,53.4044,2626.3,75.2,230077,3
"138",138,1981-09-01,-0.051824761026276,4.05403282974068,125.599066662087,7.4,53.3959,2651.6,75.6,230300,3
"139",139,1981-10-01,0.0512046816051431,6.64719626132449,126.193173863309,7.6,53.0761,2665.4,76.5,230527,2
"140",140,1981-11-01,0.0396313052338741,7.41742673576898,126.815529261898,7.9,52.6972,2669.5,77.2,230732,2
"141",141,1981-12-01,-0.0263178496097558,6.41980195767514,127.427216341876,8.3,52.0996,2686.4,77.7,230906,2
"142",142,1982-01-01,-0.0132286099558048,4.81498219386668,127.969010412845,8.5,51.5219,2692.9,78,231073,3
"143",143,1982-02-01,-0.0592066883948614,3.69300474051297,128.407562214801,8.6,50.4933,2700.7,77.8,231235,3
"144",144,1982-03-01,-0.0052435447669328,3.47346463432988,128.7825650958,8.9,51.4979,2719.9,77.5,231392,3
"145",145,1982-04-01,0.0432401857310894,3.95034687709619,129.188810912914,9,51.1159,2724.6,77.3,231558,3
"146",146,1982-05-01,-0.0407579396342638,4.90758438050717,129.715545612784,9.3,50.6623,2744.6,76.7,231727,3
"147",147,1982-06-01,-0.00989125627367661,6.18156468462993,130.391155289622,9.4,50.3505,2760.5,76.3,231901,2
"148",148,1982-07-01,-0.0181120494930535,7.66392827415483,131.176102758432,9.6,50.1943,2770.6,76.1,232090,2
"149",149,1982-08-01,0.108252023560375,9.24973229573529,132.019906632045,9.8,50.0395,2789.4,76.5,232290,2
"150",150,1982-09-01,0.0123140923395266,10.7884740741572,132.879110427791,9.8,49.6075,2801.3,76.9,232496,2
"151",151,1982-10-01,0.1032168524253,12.0798656288782,133.717118956589,10.1,49.4584,2808.5,77.5,232708,2
"152",152,1982-11-01,0.0388185005951592,12.9139881752834,134.499083261922,10.4,49.011,2824.9,78.5,232905,2
"153",153,1982-12-01,0.0189079804327709,13.2251797509817,135.19727949853,10.8,48.8232,2844.5,79.4,233077,2
"154",154,1983-01-01,0.0358537939890429,13.1361225108414,135.816911588307,10.8,48.4682,2864.1,80.1,233241,2
"155",155,1983-02-01,0.0224048729252784,12.7971565939278,136.390760573063,10.4,49.3992,2871.3,80.6,233398,2
"156",156,1983-03-01,0.0356281287141399,12.3649170438102,136.950363867708,10.4,49.089,2878.3,80.9,233543,2
"157",157,1983-04-01,0.0730255855767302,12.0083306974627,137.526866136372,10.3,49.4906,2895.8,81.1,233697,2
"158",158,1983-05-01,-0.00877343386871872,11.9114850047238,138.149356172789,10.2,50.0805,2910.3,81.4,233852,2
"159",159,1983-06-01,0.0374606419182584,12.1106043732102,138.850691209306,10.1,50.4295,2937.2,82,234020,2
"160",160,1983-07-01,-0.0304014997656615,12.3979923296033,139.64105012373,10.1,50.7333,2948.3,82.4,234213,2
"161",161,1983-08-01,0.0147879828967268,12.489862654132,140.483403970286,9.4,51.5016,2974,83.3,234404,2
"162",162,1983-09-01,0.0136199079031006,12.2178414076408,141.3118400451,9.5,52.0679,2986.1,84.2,234601,2
"163",163,1983-10-01,-0.0116968753273332,11.6123564493679,142.072443803157,9.2,52.8472,3013.1,85,234804,2
"164",164,1983-11-01,0.0206590640416682,10.7701954007455,142.75008244677,8.8,53.2874,3047.2,85.7,234993,2
"165",165,1983-12-01,-0.00525624048415706,9.77957692549855,143.369414105575,8.5,53.4759,3076.1,86.2,235157,2
"166",166,1984-01-01,-0.00560928915434396,8.73757334530121,143.955698612967,8.3,53.7593,3105.6,86.7,235310,2
"167",167,1984-02-01,-0.0364706113366977,7.73901627740368,144.51180609378,8,54.8216,3131.1,87,235456,2
"168",168,1984-03-01,0.0170232781162951,6.89932406965748,145.009401248272,7.8,55.0698,3170.7,88.5,235601,3
"169",169,1984-04-01,0.00939674175841597,6.37492560688704,145.405657391848,7.8,55.3384,3200.5,89.8,235757,3
"170",170,1984-05-01,-0.0586015359752505,6.36903190344364,145.68821197408,7.7,55.6911,3233.4,90.5,235916,3
"171",171,1984-06-01,0.0212584932051752,6.93738014571761,145.913926037546,7.4,55.9506,3244.8,90.6,236077,3
"172",172,1984-07-01,-0.0125593934412643,7.72476577485304,146.188915435326,7.2,56.1549,3275.3,90.9,236254,3
"173",173,1984-08-01,0.0994620614512551,8.10193962136227,146.604884790602,7.5,56.3326,3295.1,90.7,236449,2
"174",174,1984-09-01,0.000240008630805415,7.67988635619701,147.19859116916,7.5,56.3847,3327.9,90.5,236655,3
"175",175,1984-10-01,0.00383818183711942,6.79073899574104,147.940949659058,7.3,56.2832,3358.1,91.5,236868,3
"176",176,1984-11-01,-0.0113255933320054,6.29321845216004,148.802731464609,7.4,56.1943,3356,92,237068,3
"177",177,1984-12-01,0.0256716239661538,6.77932120274627,149.735569747806,7.2,56.4108,3378,92.6,237238,3
"178",178,1985-01-01,0.0722804590875982,7.94550639071952,150.658469712879,7.3,56.4759,3410.7,93.1,237392,3
"179",179,1985-02-01,0.0120993705539656,8.75153840918365,151.473477455051,7.3,56.3801,3424.3,94.7,237535,2
"180",180,1985-03-01,0.000661843908237405,8.39781903232158,152.112200889165,7.2,56.5796,3443.5,95.2,237667,3
"181",181,1985-04-01,-0.000942166461097929,7.02847180793968,152.587608633444,7.2,56.6645,3471.4,95.9,237816,3
"182",182,1985-05-01,0.0546212303766106,5.66305856075861,152.977134754201,7.3,56.5122,3471.2,96.3,237987,3
"183",183,1985-06-01,0.0154266768096678,5.14845551903977,153.348627652431,7.2,56.5982,3483.7,96.8,238172,3
"184",184,1985-07-01,-0.00146148298663966,5.51184441216905,153.745886997142,7.4,56.6317,3504.8,97.4,238368,3
"185",185,1985-08-01,-0.00866432583366046,5.9155077432009,154.177153708641,7.4,56.2637,3518.9,97.9,238573,3
"186",186,1985-09-01,-0.0322882728212731,5.62429001239149,154.649127271431,7.1,56.496,3530.1,98.1,238789,3
"187",187,1985-10-01,0.0441494061739813,4.59940998710954,155.161408628425,7.1,56.7412,3552.3,98.5,239006,3
"188",188,1985-11-01,0.0641884729274383,3.63287798194583,155.698968128996,7.1,56.508,3575.4,98.9,239210,3
"189",189,1985-12-01,0.0461429213992513,3.47219379414838,156.237231802758,7,56.6984,3593.1,99.5,239392,3
"190",190,1986-01-01,0.00555422501479248,4.23773081211692,156.766841895334,7,57.2954,3627.2,99.6,239558,3
"191",191,1986-02-01,0.0695485641853143,5.21008185346584,157.326842389118,6.7,57.5555,3637.7,101.6,239713,3
"192",192,1986-03-01,0.0528426441000772,5.65756840206569,158.00446561273,7.2,57.1707,3655.6,103.3,239858,3
"193",193,1986-04-01,-0.0113882473488272,5.33288785304095,158.877377240214,7.2,56.7784,3682.1,104.4,240011,3
