"","X1","date","snp_ret","gdp_lag3","hpi_lag3","ur_lag1","indpro_lag1","Personal_income_lag1","Personal_dividend_income_lag1","Population_lag1","clusters_fcm"
"385",385,2002-04-01,-0.0645495559596497,4.01236129038724,287.290101316507,5.7,92.1054,9067.7,392.2,287131,1
"386",386,2002-05-01,-0.00748825245128986,3.79594662123859,289.826915042985,5.9,92.479,9115.8,395.4,287343,1
"387",387,2002-06-01,-0.0765944821180641,3.78214369351309,292.363676634149,5.8,92.8824,9136.3,397.8,287571,1
"388",388,2002-07-01,-0.0845416982067345,3.76456625641075,294.451736036391,5.8,93.7637,9167.6,398.9,287808,1
"389",389,2002-08-01,0.00650590851893111,3.53930260591566,295.975324689532,5.8,93.5461,9159.7,401.6,288051,1
"390",390,2002-09-01,-0.121930873577496,3.16632098153202,297.173789669886,5.7,93.5765,9171.9,402,288303,1
"391",391,2002-10-01,0.0808957002107777,2.90152125188976,298.39412579353,5.7,93.7116,9190.3,402.6,288554,1
"392",392,2002-11-01,0.0555878046106005,3.01492965480813,299.912613261812,5.7,93.4006,9219,405.5,288794,1
"393",393,2002-12-01,-0.0624246136599003,3.46413493085481,301.891680222564,5.9,93.8758,9242.7,410.4,289012,1
"394",394,2003-01-01,-0.02690130656244,3.94625226002903,304.440004671555,6,93.4191,9270,413.4,289214,1
"395",395,2003-02-01,-0.0152322748005419,4.11683944088507,307.650964060387,5.8,93.9571,9276.3,412.5,289412,1
"396",396,2003-03-01,0.0096054111179038,4.04773377943542,311.295732016585,5.9,94.2558,9290.4,407.8,289606,1
"397",397,2003-04-01,0.0760825042352903,4.20229208433,314.918140106467,5.9,94.0416,9337.4,408.7,289809,1
"398",398,2003-05-01,0.0500464301191472,5.13714597318075,318.003489511206,6,93.3666,9367.8,409.4,290024,1
"399",399,2003-06-01,0.0125912414857366,6.80897847825693,320.363231801688,6.1,93.3852,9429.7,408.8,290250,1
"400",400,2003-07-01,0.0172910271546056,8.52153712918264,322.213421718136,6.3,93.5219,9478.4,415.1,290484,1
"401",401,2003-08-01,0.0191230320496743,9.40921191985441,323.917995905496,6.2,93.9144,9510.8,425.9,290726,1
"402",402,2003-09-01,-0.01074046371458,9.16350153320465,325.758460941795,6.1,93.7371,9551.5,434.7,290974,1
"403",403,2003-10-01,0.0535079544370537,8.16721981803307,327.865783527888,6.1,94.3262,9591.3,443.3,291222,1
"404",404,2003-11-01,0.00870592631641433,6.98381490871821,330.279259537832,6,94.4442,9628.7,449.7,291463,1
"405",405,2003-12-01,0.0498185082035436,5.99777687697652,333.043105016867,5.8,95.2224,9704.9,479.5,291677,1
"406",406,2004-01-01,0.0180238795963288,5.37071959798875,336.110890201357,5.7,95.1545,9737.2,491.7,291868,1
"407",407,2004-02-01,0.0137036858944907,5.21257936477722,339.359286667438,5.7,95.3434,9766.9,502.6,292046,1
"408",408,2004-03-01,-0.0153189118534941,5.51830300415345,342.650428608206,5.6,95.9228,9804.8,515,292230,1
"409",409,2004-04-01,-0.0159485578420227,6.05754250315345,345.877687044838,5.8,95.4538,9853.4,523.9,292434,1
"410",410,2004-05-01,0.0135286802393803,6.50876262608255,348.976413578765,5.6,95.8653,9901.5,531,292651,1
"411",411,2004-06-01,0.0190745163157005,6.68578287802453,351.897157260481,5.6,96.6472,9989.2,542,292872,1
"412",412,2004-07-01,-0.0342304382227419,6.65809551375763,354.595880896372,5.6,95.8588,10026.5,551.2,293103,1
"413",413,2004-08-01,0.00401765318734505,6.60210917268451,357.063866086148,5.5,96.5901,10070.3,550,293350,1
"414",414,2004-09-01,0.0107149447919706,6.64948159045155,359.315038942629,5.4,96.6687,10117.9,541.7,293603,1
"415",415,2004-10-01,0.0150474740905198,6.85509826934523,361.362388025906,5.4,96.745,10146.1,549.6,293857,1
"416",416,2004-11-01,0.0388880065634776,7.25089367160448,363.213555388645,5.5,97.6604,10196.6,552.9,294104,1
"417",417,2004-12-01,0.0328788584651393,7.7910843998353,364.871238593495,5.4,97.8427,10211.7,546.4,294337,1
"418",418,2005-01-01,-0.0249836187927981,8.19187410631137,366.335848585912,5.4,98.5495,10561.3,838.7,294561,1
"419",419,2005-02-01,0.020610237983235,8.01140398853009,367.615634982094,5.3,99.002,10313.5,552.2,294768,1
"420",420,2005-03-01,-0.0180269996299988,7.00781198656296,368.733470707804,5.4,99.6741,10352.4,542,294955,1
"421",421,2005-04-01,-0.0193319357818825,5.62525435034822,369.716820138843,5.2,99.5181,10414.2,569.3,295149,1
"422",422,2005-05-01,0.0308371696691669,4.75819794246335,370.599307855089,5.2,99.6518,10469.3,569.1,295359,1
"423",423,2005-06-01,0.00141771518436784,5.06235215789596,371.449040980837,5.1,99.8158,10523.7,577,295582,1
"424",424,2005-07-01,0.0358542173084445,6.22503828997967,372.360084524515,5,100.2232,10565.7,561.5,295824,1
"425",425,2005-08-01,-0.00920547917062418,7.24135991987572,373.431579100879,5,99.8997,10640.3,566.9,296077,1
"426",426,2005-09-01,0.00803400132716938,7.29678382225408,374.644619505887,4.9,100.1025,10701.9,574,296338,1
"427",427,2005-10-01,-0.0169529857003782,6.54785474812522,375.846634391441,5,98.2644,10754.9,582.8,296606,1
"428",428,2005-11-01,0.0364435269032059,5.92350851525992,376.83641850009,5,99.4949,10826,604.4,296857,1
"429",429,2005-12-01,0.000303512630747536,6.23096551708864,377.501331238181,5,100.5129,10878.1,612.2,297089,1
"430",430,2006-01-01,0.0257948976462842,7.33734179254569,377.889981772837,4.9,101.1118,10939.9,628.3,297311,1
"431",431,2006-02-01,0.00270324432743158,8.28211613988698,378.152832642648,4.7,101.2313,11154.6,662.6,297526,1
"432",432,2006-03-01,0.0122804729418025,8.15320484489695,378.399156364986,4.8,101.2755,11216.5,686.9,297734,1
"433",433,2006-04-01,0.0132498102549778,6.87916857789534,378.567192507303,4.7,101.4651,11263,706,297950,1
"434",434,2006-05-01,-0.0296342344820183,5.20947472793729,378.439591229822,4.7,101.9012,11304.7,704.5,298170,1
"435",435,2006-06-01,0.00132721045074607,3.91665612432957,377.777489907515,4.6,101.7589,11319,717.8,298401,1
"436",436,2006-07-01,0.00613069941976533,3.33265244618189,376.577449662915,4.6,102.1304,11369.6,725.5,298653,1
"437",437,2006-08-01,0.0232401130873368,3.30994103720477,375.145499396574,4.7,102.0989,11402.6,726.5,298910,1
"438",438,2006-09-01,0.0250988206256131,3.66220411262116,373.911852333997,4.7,102.4526,11435.8,731.6,299178,1
"439",439,2006-10-01,0.031558064643187,4.20216445502032,373.15454352339,4.5,102.2753,11484.4,739.5,299452,1
"440",440,2006-11-01,0.0186631832743152,4.73606435211202,372.831960191426,4.4,102.2299,11527.9,748.1,299710,1
"441",441,2006-12-01,0.0137470108375176,5.06355880250916,372.686525357572,4.5,102.1419,11584,762.9,299950,1
"442",442,2007-01-01,0.0148976290106822,5.12352750441342,372.490618923306,4.4,103.2191,11675.2,772.2,300178,1
"443",443,2007-02-01,-0.019947602529505,5.04582279749224,372.037369977819,4.6,102.7129,11741.4,768.1,300398,1
"444",444,2007-03-01,0.0110496536440513,5.00237098279764,371.152571656164,4.5,103.7659,11821,772.6,300608,1
"445",445,2007-04-01,0.0424160797719681,5.05207110109721,369.653399024299,4.4,103.9538,11902.1,798,300823,1
"446",446,2007-05-01,0.0337116245700242,5.09111293048897,367.457784777108,4.5,104.7077,11925.5,816,301045,1
"447",447,2007-06-01,-0.0169050693311171,4.96339775083001,364.652310878757,4.4,104.7507,11953.9,829,301278,1
"448",448,2007-07-01,-0.0319970042229927,4.64739365935298,361.374965169911,4.6,104.7581,11969.3,815.7,301528,1
"449",449,2007-08-01,0.0147685858740407,4.33664295806338,357.788417979707,4.7,104.7111,12011.5,826.1,301790,1
"450",450,2007-09-01,0.0360404118016441,4.32244402479133,354.171311987397,4.6,104.9122,12027.4,831.2,302064,1
"451",451,2007-10-01,0.0156573884711047,4.63004099125289,350.89121233169,4.7,105.2764,12105.6,836.3,302334,1
"452",452,2007-11-01,-0.0427823723328648,4.79076021143256,348.299177913062,4.7,104.772,12121.5,837.3,302590,1
"453",453,2007-12-01,-0.00703021303123647,4.08478595053068,346.611264311811,4.7,105.3295,12175.1,832,302834,1
"454",454,2008-01-01,-0.0638090914607675,2.28290284437821,345.866441337471,5,105.3213,12258.4,835.9,303062,1
"455",455,2008-02-01,-0.0335762637499605,0.205825566734344,346.119919512229,5,105.0195,12313.6,861,303280,1
"456",456,2008-03-01,-0.00434203185567776,-0.771151058918741,347.173989173183,4.9,104.6741,12362.4,869.5,303494,1
"457",457,2008-04-01,0.0464419633571676,0.126024489053073,348.363856773171,5.1,104.4179,12429.3,864.6,303707,1
"458",458,2008-05-01,0.0127868304902175,2.23712445589528,348.761083198851,5,103.6403,12417.1,838.6,303926,1
"459",459,2008-06-01,-0.0920715227766892,4.0952295549276,347.672901720791,5.4,103.1178,12989.8,824.1,304157,1
"460",460,2008-07-01,-0.00847747430616435,4.61250849750243,345.121180764181,5.6,102.9484,12756.7,818.6,304396,1
"461",461,2008-08-01,0.0142583952450532,3.60196485852188,341.783012293925,5.8,102.4071,12608.2,810.9,304646,1
"462",462,2008-09-01,-0.0978311620740807,1.42538640056222,338.286672943059,6.1,100.8875,12496.6,798.9,304903,1
"463",463,2008-10-01,-0.20184836173712,-1.5369734806769,335.099347568381,6.1,96.5439,12504,782.4,305158,1
"464",464,2008-11-01,-0.0773013210685633,-4.5925644716313,332.435356256535,6.5,97.4562,12482.9,761.9,305403,4
"465",465,2008-12-01,0.0105223210621371,-6.80585427418112,330.49143303266,6.8,96.2593,12407.3,736.2,305620,4
"466",466,2009-01-01,-0.0920444201634343,-7.43948691428212,329.333490744784,7.3,93.4434,12270.1,698.5,305827,4
"467",467,2009-02-01,-0.119166424640157,-6.59938137730737,328.715544225312,7.8,91.2317,12146.5,692.3,306035,4
"468",468,2009-03-01,0.0805370046792833,-5.09807246033253,328.213528292906,8.3,90.6389,12040.4,663.5,306237,4
"469",469,2009-04-01,0.0873337145802954,-3.63108463663535,327.480691634729,8.7,89.1913,12000.5,643,306438,4
"470",470,2009-05-01,0.0529438126402402,-2.48959577180322,326.399359744849,9,88.3876,12037.3,587.8,306645,4
"471",471,2009-06-01,0.00197964511645962,-1.56948677104095,325.099766786452,9.4,87.4424,12221.4,560.6,306863,4
"472",472,2009-07-01,0.0703046484636803,-0.776268964737498,323.70222783862,9.5,87.065,12096.6,538.7,307090,4
"473",473,2009-08-01,0.0348273532525051,0.0509231439909872,322.388254137958,9.5,87.981,12054.2,517.6,307322,4
"474",474,2009-09-01,0.035972844530557,1.14393881145911,321.427431262698,9.6,88.9534,12057.9,503.7,307570,4
"475",475,2009-10-01,-0.0189428185213233,2.69610097859792,321.138852615837,9.8,89.6229,12091,495.3,307826,4
"476",476,2009-11-01,0.0565559196322968,4.47627481846563,321.673816514088,10,89.9136,12081.1,485.5,308071,4
"477",477,2009-12-01,0.0189493372178739,5.72153410260816,322.756495193325,9.9,90.2811,12137.2,479.6,308289,4
"478",478,2010-01-01,-0.0373167501919776,5.69933619421957,323.827979736835,9.9,90.5265,12183.5,477.3,308495,4
"479",479,2010-02-01,0.0300297297572951,4.43824284232718,324.404274900132,9.8,91.5636,12235.9,495.9,308706,4
"480",480,2010-03-01,0.0569108243668535,3.03966429274814,324.212691405856,9.8,91.8988,12213.3,509.7,308904,4
"481",481,2010-04-01,0.0155335352676958,2.64917637356268,323.254445657781,9.9,92.5394,12255.3,508.1,309095,4
"482",482,2010-05-01,-0.0867797375798867,3.61307867561481,321.525932747795,9.9,92.928,12344.8,514.4,309282,4
"483",483,2010-06-01,-0.0552438660420319,5.00723305793937,319.126054932873,9.6,94.3244,12438.5,524.3,309465,4
"484",484,2010-07-01,0.0654694958302441,5.77500958119828,316.352221019017,9.4,94.5056,12456.7,533.7,309657,4
"485",485,2010-08-01,-0.0472824534314013,5.45924145667075,313.560820369661,9.4,94.9417,12497.8,543.6,309866,4
"486",486,2010-09-01,0.0819329311474802,4.66469714150925,311.072114800416,9.5,95.3385,12563.2,554.9,310086,4
"487",487,2010-10-01,0.036651085755644,4.17301199837686,309.118910835309,9.5,95.6063,12570.6,567.1,310311,4
"488",488,2010-11-01,0.000124632698853355,4.32146086481433,307.878065422821,9.4,95.3785,12636.5,575.5,310525,4
"489",489,2010-12-01,0.0626447576691748,4.5808392666063,307.507703185477,9.8,95.4163,12696.3,589.1,310721,4
"490",490,2011-01-01,0.0231525881749079,4.20907576585725,307.957682535011,9.3,96.2444,12816.4,619.1,310907,4
"491",491,2011-02-01,0.0331186314022825,2.94403121163305,308.882497084947,9.1,96.1454,13019.1,630.9,311078,4
"492",492,2011-03-01,0.000397966494479312,1.57419667306287,309.921587180188,9,95.7235,13090.6,643.8,311234,4
"493",493,2011-04-01,0.028759030771844,1.22789423372004,310.774040264298,9,96.6445,13123.2,636.1,311400,4
"494",494,2011-05-01,-0.0114559345777952,2.45439559297492,311.278982975225,9.1,96.2727,13147.9,648.5,311575,4
"495",495,2011-06-01,-0.016951484127764,4.37585307956877,311.312873536047,9,96.4871,13185.1,661,311757,4
"496",496,2011-07-01,-0.0207599461918942,5.55930745648976,310.792231277831,9.1,96.715,13251.4,673.7,311956,4
"497",497,2011-08-01,-0.0574504687326746,5.12639711910084,309.823032570027,9,97.1317,13337,687.2,312168,4
"498",498,2011-09-01,-0.0756151058665363,3.69609320484816,308.674637621012,9,97.7027,13358.9,697.8,312388,4
"499",499,2011-10-01,0.0985210881629947,2.5803263850886,307.599340672568,9,97.6288,13345.9,707.5,312612,4
"500",500,2011-11-01,-0.00222178343750851,2.69656286682031,306.812611600533,8.8,98.3224,13359.6,720.9,312817,4
"501",501,2011-12-01,0.0101033613337027,3.83362236181642,306.457662127101,8.6,98.1979,13363.2,731.6,313004,4
"502",502,2012-01-01,0.0428939976450404,5.1631955184607,306.681013589392,8.5,98.6923,13472.4,747.8,313186,4
"503",503,2012-02-01,0.041452183182089,6.03219832439921,307.534601021286,8.3,99.3264,13567.1,748.4,313355,4
"504",504,2012-03-01,0.0318048183320344,6.25803457128575,308.807738490059,8.3,99.6217,13675.2,754.4,313518,4
"505",505,2012-04-01,-0.00631963547824976,5.96097108904048,310.169737901766,8.2,99.0674,13744.8,764.3,313686,4
"506",506,2012-05-01,-0.063944717771224,5.2543750149616,311.340496297376,8.2,99.8626,13801.1,780.3,313856,4
"507",507,2012-06-01,0.0395737672077249,4.34834107455063,312.205474934732,8.2,100.0384,13805.1,791.5,314036,4
"508",508,2012-07-01,0.0136992939378277,3.52554269101327,312.825174088696,8.2,100.0677,13836.1,787.3,314231,4
"509",509,2012-08-01,0.0220396911514386,3.02082467323657,313.252515298684,8.2,100.304,13808.8,773.5,314438,4
"510",510,2012-09-01,0.0251905034708722,2.82146233637857,313.585399630503,8.1,99.9132,13837.4,790.2,314661,4
"511",511,2012-10-01,-0.018811268522114,2.68624782750168,314.002711564108,7.8,99.9138,13955.2,824.9,314881,4
"512",512,2012-11-01,0.00576513073833849,2.42692436219851,314.700618688721,7.8,100.2063,14076,881,315090,4
"513",513,2012-12-01,0.00899296504067305,2.1347074029015,315.815070964482,7.7,100.7003,14251.7,936,315284,4
"514",514,2013-01-01,0.049240386728127,2.21264785721062,317.282541207666,7.9,100.9782,14622.9,1187.4,315457,4
"515",515,2013-02-01,0.013386905143392,2.99302819987079,318.935317612096,8,100.8955,13868.5,748.8,315605,4
"516",516,2013-03-01,0.0361490420010878,4.28331997936887,320.623656015679,7.7,101.4671,13918.4,764.4,315746,4
"517",517,2013-04-01,0.0189006035477432,5.22650233841605,322.232284195176,7.5,101.772,13925.7,764.8,315900,4
"518",518,2013-05-01,0.0228460380488796,5.03645577640898,323.692600014251,7.6,101.6802,13937.6,768.5,316066,4
"519",519,2013-06-01,-0.0136089303972394,3.67779381176256,324.935685773117,7.5,101.6916,14028.5,785.4,316247,4
"520",520,2013-07-01,0.0484200321577704,2.21215189596654,325.929339167415,7.5,101.873,14085.4,797.9,316439,4
"521",521,2013-08-01,-0.0298367783124734,1.68417059252643,326.728903027628,7.3,101.297,14079.7,802.6,316649,4
"522",522,2013-09-01,0.0304085511240985,2.51255384432537,327.403617768867,7.2,102.0772,14137.4,810.8,316877,4
"523",523,2013-10-01,0.0439431810401779,4.04495570061854,328.034551307583,7.2,102.5705,14188.9,821.4,317103,4
"524",524,2013-11-01,0.0295669822953961,5.57818773822457,328.7563649385,7.2,102.4728,14176.3,817,317319,4
"525",525,2013-12-01,0.0246261826341064,6.5269953289851,329.742848335739,6.9,102.8086,14243.8,822.3,317519,4
"526",526,2014-01-01,-0.035812426387435,6.55400568143079,331.145340691208,6.7,103.0979,14293.9,829.6,317707,4
"527",527,2014-02-01,0.0437347264924458,5.35148341642601,332.960585940215,6.6,102.6063,14382.6,841,317883,4
"528",528,2014-03-01,0.00833785741946799,3.08859589332663,334.959535337204,6.7,103.6292,14484.8,863.1,318049,4
"529",529,2014-04-01,0.00733517989594757,1.02814342934989,336.910846476055,6.7,104.5546,14590.2,888.2,318222,4
"530",530,2014-05-01,0.022927570090909,0.580529831659507,338.634243577198,6.3,104.7807,14642.9,913.3,318403,4
"531",531,2014-06-01,0.0202401416620493,2.44540686584265,340.107624060584,6.3,105.0799,14708.3,930,318596,1
"532",532,2014-07-01,-0.0139851756692348,5.40526151697896,341.346147992678,6.1,105.4698,14789.4,948.7,318797,1
"533",533,2014-08-01,0.0384627698379335,7.88096950461186,342.367688083965,6.2,105.4919,14848.9,961.3,319017,1
"534",534,2014-09-01,-0.0142203681247687,8.73905557256112,343.225846991523,6.2,105.425,14933.2,971.8,319253,1
"535",535,2014-10-01,0.0238381965986566,8.22926069344688,343.998207621448,5.9,105.7329,14992.4,982.2,319488,1
"536",536,2014-11-01,0.0261785365025921,6.94088481664071,344.761890474156,5.7,105.7898,15081.4,991.9,319713,1
"537",537,2014-12-01,-0.0025798939736942,5.3965053073124,345.602969194875,5.8,106.6134,15161,1002.1,319914,1
"538",538,2015-01-01,-0.0309472940671029,3.92324131342234,346.622637319971,5.6,106.3797,15203.9,1008.8,320101,1
"539",539,2015-02-01,0.0543467857257104,2.78717001541428,347.923490016289,5.7,105.6148,15240.2,1024.8,320271,1
"540",540,2015-03-01,-0.01606567666092,2.21547475174166,349.563761887142,5.5,105.4321,15320,1076.8,320427,1
"541",541,2015-04-01,0.00949901319127317,2.24423881814145,351.439765897072,5.5,105.0745,15342.9,1038.7,320596,1
"542",542,2015-05-01,0.0126979097703999,2.84076835875787,353.396431591637,5.4,104.6624,15441.6,1028.9,320778,1
"543",543,2015-06-01,-0.0197403257807636,3.91439719929976,355.29057735884,5.5,104.2843,15531.9,1018.1,320968,1
"544",544,2015-07-01,0.0205243151071375,5.05364024721266,357.037151365264,5.3,103.9927,15574.9,1018.7,321171,1
"545",545,2015-08-01,-0.0642126046979719,5.68270731286979,358.602525710208,5.2,104.515,15586.6,1011.5,321390,1
"546",546,2015-09-01,-0.0253669846328647,5.33360204904445,359.95272612083,5.1,104.5091,15626.1,1010.6,321620,1
"547",547,2015-10-01,0.0777904086852533,4.1863585120518,361.080324349329,5,104.2038,15663.9,1009.6,321851,1
"548",548,2015-11-01,0.00296648025086396,2.80982732567356,362.030518552622,5,104.0045,15751.7,1005.3,322070,1
"549",549,2015-12-01,-0.0161180608482527,1.71224318094365,362.852854478794,5,103.3965,15776.4,1001.5,322270,1
"550",550,2016-01-01,-0.0522168283329677,1.02762058195906,363.616390003677,5,102.9179,15779.5,993.2,322464,1
"551",551,2016-02-01,-0.00134930087137168,0.616035990848773,364.478924203521,4.9,103.4822,15752.9,989.5,322635,1
"552",552,2016-03-01,0.0635262450995122,0.362686035556076,365.635807010532,4.9,103.2685,15727.5,971.4,322789,1
"553",553,2016-04-01,0.00386411362296512,0.335760340585236,367.261872670644,5,102.5263,15772.8,971.7,322955,1
"554",554,2016-05-01,0.0176376188468339,0.769369349903082,369.341914893857,5,102.8697,15861.6,966.5,323134,1
"555",555,2016-06-01,0.00258864698683925,1.8628795811444,371.66344437691,4.7,102.7552,15908.5,966.6,323322,1
"556",556,2016-07-01,0.0355538629330588,3.39541106928902,374.015602555571,4.9,103.1249,15960.3,955.7,323522,1
"557",557,2016-08-01,0.00140524899934652,4.70708644341956,376.225464262054,4.9,103.2173,16016,954.1,323737,1
"558",558,2016-09-01,0.000186661518387593,5.16572281213241,378.222734272773,4.9,103.1459,16024.7,958.1,323961,1
"559",559,2016-10-01,-0.018580701313978,4.69144939906296,379.950815716956,5,102.9898,16043.4,956.9,324186,1
"560",560,2016-11-01,0.0357135955540474,3.89079504159763,381.364443465704,4.9,103.1742,16035.4,957.9,324400,1
"561",561,2016-12-01,0.0193185357984072,3.37749342514667,382.48960862017,4.6,102.9478,16014.4,954,324595,1
"562",562,2017-01-01,0.0186132945393581,3.407611362033,383.384268332761,4.7,103.7675,16027.3,947.3,324783,1
"563",563,2017-02-01,0.0381889876656354,3.70162588127864,384.113319335109,4.8,103.4572,16173.5,942.4,324951,1
"564",564,2017-03-01,0.00116511079400014,3.9537647719119,384.869055865315,4.7,103.7038,16257.3,943.1,325104,1
"565",565,2017-04-01,0.010166624983386,4.0016527683535,386.000964927841,4.5,103.9162,16304.9,944.9,325270,1
"566",566,2017-05-01,0.0138767559618334,3.94297996849088,387.861129472001,4.4,105.0468,16314.4,948.6,325449,1
"567",567,2017-06-01,0.0062021667064267,3.89666090414381,390.618612926657,4.3,105.0682,16353.8,994.7,325637,1
"568",568,2017-07-01,0.0201479145741856,3.93998546722888,393.862981328671,4.3,105.2526,16350.6,964.9,325836,1
"569",569,2017-08-01,0.00305180416535354,4.0586030299945,397.07227293444,4.3,105.0086,16412.9,970,326051,1
"570",570,2017-09-01,0.0202114386747,4.22750376458334,399.771922387759,4.4,104.5605,16458.2,972.1,326275,1
"571",571,2017-10-01,0.0228016912393154,4.42285027127977,401.891347513071,4.2,104.8195,16535.6,977.7,326500,1
"572",572,2017-11-01,0.0297586166871668,4.62461368449291,403.591737251985,4.1,106.5818,16595.4,979.2,326714,1
"573",573,2017-12-01,0.010926434089246,4.81319737097108,405.031442231888,4.1,106.8643,16651.4,973.1,326909,1
